productID,productName,supplierID,categoryID,unitPrice
684937,Product684937,23,17,48
684938,Product684938,8,389,29
684939,Product684939,14,142,200
684940,Product684940,22,434,108
684941,Product684941,12,472,73
684942,Product684942,13,269,19
684943,Product684943,13,406,105
684944,Product684944,9,160,52
684945,Product684945,20,235,89
684946,Product684946,14,99,83
684947,Product684947,25,462,159
684948,Product684948,13,187,122
684949,Product684949,1,439,118
684950,Product684950,13,370,86
684951,Product684951,4,49,113
684952,Product684952,27,229,141
684953,Product684953,22,207,139
684954,Product684954,11,25,145
684955,Product684955,22,149,128
684956,Product684956,2,330,110
684957,Product684957,28,465,186
684958,Product684958,17,63,88
684959,Product684959,24,172,198
684960,Product684960,26,80,118
684961,Product684961,14,293,78
684962,Product684962,22,305,49
684963,Product684963,4,22,71
684964,Product684964,28,371,186
684965,Product684965,26,467,148
684966,Product684966,17,41,113
684967,Product684967,16,268,119
684968,Product684968,4,348,11
684969,Product684969,7,372,61
684970,Product684970,16,111,21
684971,Product684971,1,368,200
684972,Product684972,9,86,159
684973,Product684973,16,310,38
684974,Product684974,9,382,112
684975,Product684975,20,35,181
684976,Product684976,19,35,6
684977,Product684977,23,276,137
684978,Product684978,19,485,84
684979,Product684979,16,372,125
684980,Product684980,27,336,137
684981,Product684981,12,466,31
684982,Product684982,21,232,138
684983,Product684983,11,247,4
684984,Product684984,1,233,130
684985,Product684985,23,302,93
684986,Product684986,24,309,54
684987,Product684987,2,378,155
684988,Product684988,18,85,101
684989,Product684989,12,146,156
684990,Product684990,26,191,24
684991,Product684991,4,210,113
684992,Product684992,11,117,195
684993,Product684993,12,209,123
684994,Product684994,27,248,15
684995,Product684995,8,112,79
684996,Product684996,7,293,81
684997,Product684997,6,328,196
684998,Product684998,5,302,173
684999,Product684999,2,159,116
685000,Product685000,27,435,21
685001,Product685001,1,479,173
685002,Product685002,11,439,122
685003,Product685003,21,388,195
685004,Product685004,7,329,36
685005,Product685005,20,439,150
685006,Product685006,18,383,71
685007,Product685007,28,330,102
685008,Product685008,29,428,194
685009,Product685009,23,98,114
685010,Product685010,28,153,73
685011,Product685011,15,16,127
685012,Product685012,21,115,87
685013,Product685013,27,422,116
685014,Product685014,6,51,99
685015,Product685015,29,75,168
685016,Product685016,10,227,13
685017,Product685017,25,179,80
685018,Product685018,1,54,196
685019,Product685019,24,77,167
685020,Product685020,16,177,118
685021,Product685021,24,60,33
685022,Product685022,10,241,126
685023,Product685023,8,30,73
685024,Product685024,1,407,140
685025,Product685025,27,493,43
685026,Product685026,16,315,83
685027,Product685027,20,66,72
685028,Product685028,23,97,108
685029,Product685029,8,292,175
685030,Product685030,16,430,48
685031,Product685031,23,399,73
685032,Product685032,21,332,43
685033,Product685033,6,90,11
685034,Product685034,12,444,124
685035,Product685035,20,200,18
685036,Product685036,9,179,78
685037,Product685037,17,499,133
685038,Product685038,8,264,136
685039,Product685039,26,484,62
685040,Product685040,16,161,171
685041,Product685041,8,159,48
685042,Product685042,24,355,91
685043,Product685043,14,477,115
685044,Product685044,4,174,41
685045,Product685045,19,83,48
685046,Product685046,24,222,25
685047,Product685047,18,410,19
685048,Product685048,28,3,76
685049,Product685049,27,267,34
685050,Product685050,7,145,100
685051,Product685051,19,296,49
685052,Product685052,18,339,140
685053,Product685053,10,299,9
685054,Product685054,1,460,115
685055,Product685055,4,173,166
685056,Product685056,4,7,113
685057,Product685057,17,444,190
685058,Product685058,4,145,102
685059,Product685059,3,256,131
685060,Product685060,6,26,65
685061,Product685061,23,188,86
685062,Product685062,24,470,12
685063,Product685063,9,114,115
685064,Product685064,18,328,77
685065,Product685065,19,89,173
685066,Product685066,7,180,60
685067,Product685067,27,129,63
685068,Product685068,18,190,69
685069,Product685069,7,488,187
685070,Product685070,20,136,183
685071,Product685071,24,484,13
685072,Product685072,9,30,127
685073,Product685073,7,446,121
685074,Product685074,17,443,149
685075,Product685075,10,143,3
685076,Product685076,27,319,134
685077,Product685077,14,284,44
685078,Product685078,9,58,1
685079,Product685079,8,162,154
685080,Product685080,20,415,184
685081,Product685081,3,4,2
685082,Product685082,8,369,57
685083,Product685083,2,288,134
685084,Product685084,10,86,27
685085,Product685085,24,64,98
685086,Product685086,13,240,1
685087,Product685087,7,389,19
685088,Product685088,23,255,48
685089,Product685089,26,206,36
685090,Product685090,20,157,110
685091,Product685091,23,127,53
685092,Product685092,12,88,145
685093,Product685093,24,116,86
685094,Product685094,25,497,185
685095,Product685095,6,161,186
685096,Product685096,9,306,191
685097,Product685097,5,322,199
685098,Product685098,29,489,83
685099,Product685099,8,423,9
685100,Product685100,9,106,49
685101,Product685101,5,30,137
685102,Product685102,11,439,94
685103,Product685103,22,413,179
685104,Product685104,1,266,14
685105,Product685105,24,409,52
685106,Product685106,21,28,70
685107,Product685107,10,40,71
685108,Product685108,22,45,146
685109,Product685109,4,228,97
685110,Product685110,2,437,162
685111,Product685111,22,176,145
685112,Product685112,8,206,98
685113,Product685113,1,89,60
685114,Product685114,19,443,122
685115,Product685115,26,142,69
685116,Product685116,16,310,146
685117,Product685117,18,259,12
685118,Product685118,17,126,136
685119,Product685119,23,148,127
685120,Product685120,22,17,174
685121,Product685121,16,105,20
685122,Product685122,9,393,152
685123,Product685123,21,332,100
685124,Product685124,27,198,91
685125,Product685125,22,330,62
685126,Product685126,15,117,81
685127,Product685127,27,390,66
685128,Product685128,23,486,170
685129,Product685129,25,413,162
685130,Product685130,11,458,166
685131,Product685131,9,477,138
685132,Product685132,18,324,94
685133,Product685133,29,298,91
685134,Product685134,4,401,163
685135,Product685135,9,251,79
685136,Product685136,21,131,113
685137,Product685137,29,7,52
685138,Product685138,11,4,150
685139,Product685139,8,218,162
685140,Product685140,5,243,130
685141,Product685141,21,247,32
685142,Product685142,4,158,90
685143,Product685143,8,184,128
685144,Product685144,25,47,42
685145,Product685145,24,5,181
685146,Product685146,26,460,96
685147,Product685147,15,402,144
685148,Product685148,14,458,51
685149,Product685149,20,495,13
685150,Product685150,2,330,104
685151,Product685151,27,58,199
685152,Product685152,22,482,127
685153,Product685153,26,315,4
685154,Product685154,16,58,43
685155,Product685155,5,274,92
685156,Product685156,19,267,23
685157,Product685157,10,363,99
685158,Product685158,26,467,183
685159,Product685159,22,278,41
685160,Product685160,15,251,97
685161,Product685161,17,310,166
685162,Product685162,23,315,29
685163,Product685163,14,313,168
685164,Product685164,18,238,39
685165,Product685165,5,378,30
685166,Product685166,18,135,137
685167,Product685167,6,101,126
685168,Product685168,28,437,110
685169,Product685169,3,257,12
685170,Product685170,2,14,8
685171,Product685171,16,208,141
685172,Product685172,4,492,154
685173,Product685173,1,123,12
685174,Product685174,28,198,66
685175,Product685175,24,167,12
685176,Product685176,13,492,11
685177,Product685177,6,165,180
685178,Product685178,20,21,25
685179,Product685179,7,53,108
685180,Product685180,26,153,116
685181,Product685181,27,212,33
685182,Product685182,14,318,167
685183,Product685183,10,465,78
685184,Product685184,12,209,48
685185,Product685185,13,452,91
685186,Product685186,8,99,45
685187,Product685187,16,11,40
685188,Product685188,25,327,127
685189,Product685189,22,168,87
685190,Product685190,25,459,92
685191,Product685191,8,218,51
685192,Product685192,28,198,36
685193,Product685193,23,29,97
685194,Product685194,20,270,12
685195,Product685195,22,203,41
685196,Product685196,21,107,35
685197,Product685197,14,61,145
685198,Product685198,8,153,34
685199,Product685199,19,69,83
685200,Product685200,21,371,196
685201,Product685201,25,275,15
685202,Product685202,12,407,191
685203,Product685203,3,228,31
685204,Product685204,13,496,7
685205,Product685205,5,208,57
685206,Product685206,18,462,150
685207,Product685207,23,181,4
685208,Product685208,23,468,72
685209,Product685209,7,260,25
685210,Product685210,17,204,187
685211,Product685211,29,220,51
685212,Product685212,11,227,79
685213,Product685213,3,472,20
685214,Product685214,12,106,160
685215,Product685215,2,328,12
685216,Product685216,24,381,35
685217,Product685217,1,412,110
685218,Product685218,6,350,30
685219,Product685219,10,74,134
685220,Product685220,9,81,156
685221,Product685221,12,230,66
685222,Product685222,22,19,46
685223,Product685223,22,274,179
685224,Product685224,9,300,168
685225,Product685225,11,227,70
685226,Product685226,23,47,136
685227,Product685227,10,422,199
685228,Product685228,24,500,159
685229,Product685229,24,165,180
685230,Product685230,6,486,75
685231,Product685231,15,251,136
685232,Product685232,14,329,175
685233,Product685233,22,255,38
685234,Product685234,1,494,149
685235,Product685235,11,458,1
685236,Product685236,4,75,183
685237,Product685237,18,497,46
685238,Product685238,23,189,39
685239,Product685239,27,251,38
685240,Product685240,16,444,15
685241,Product685241,3,367,139
685242,Product685242,4,330,96
685243,Product685243,24,238,147
685244,Product685244,5,57,164
685245,Product685245,15,276,163
685246,Product685246,25,50,144
685247,Product685247,4,321,120
685248,Product685248,12,78,150
685249,Product685249,20,132,87
685250,Product685250,16,434,88
685251,Product685251,20,287,197
685252,Product685252,1,453,98
685253,Product685253,7,415,111
685254,Product685254,16,475,78
685255,Product685255,23,338,41
685256,Product685256,1,243,71
685257,Product685257,27,476,143
685258,Product685258,27,382,164
685259,Product685259,21,46,95
685260,Product685260,18,430,2
685261,Product685261,26,498,105
685262,Product685262,18,225,194
685263,Product685263,18,366,106
685264,Product685264,14,223,24
685265,Product685265,21,426,37
685266,Product685266,21,261,91
685267,Product685267,24,452,152
685268,Product685268,4,17,147
685269,Product685269,10,43,198
685270,Product685270,19,26,3
685271,Product685271,23,181,189
685272,Product685272,5,486,187
685273,Product685273,18,257,148
685274,Product685274,29,315,163
685275,Product685275,27,330,109
685276,Product685276,27,455,66
685277,Product685277,7,410,189
685278,Product685278,6,431,26
685279,Product685279,18,203,8
685280,Product685280,7,81,117
685281,Product685281,5,162,196
685282,Product685282,13,128,94
685283,Product685283,21,494,82
685284,Product685284,19,255,53
685285,Product685285,27,126,46
685286,Product685286,10,358,44
685287,Product685287,10,497,104
685288,Product685288,12,28,96
685289,Product685289,22,228,197
685290,Product685290,28,273,47
685291,Product685291,24,34,179
685292,Product685292,6,458,70
685293,Product685293,4,18,59
685294,Product685294,1,313,182
685295,Product685295,7,495,29
685296,Product685296,5,239,97
685297,Product685297,12,483,186
685298,Product685298,26,378,2
685299,Product685299,5,49,133
685300,Product685300,15,498,101
685301,Product685301,18,10,5
685302,Product685302,8,244,3
685303,Product685303,21,259,131
685304,Product685304,1,214,75
685305,Product685305,16,290,185
685306,Product685306,15,435,188
685307,Product685307,9,385,110
685308,Product685308,1,134,82
685309,Product685309,27,449,144
685310,Product685310,21,488,36
685311,Product685311,26,281,50
685312,Product685312,17,183,131
685313,Product685313,21,417,78
685314,Product685314,13,364,16
685315,Product685315,15,277,1
685316,Product685316,9,215,126
685317,Product685317,8,107,18
685318,Product685318,5,455,111
685319,Product685319,1,353,198
685320,Product685320,19,402,18
685321,Product685321,2,374,55
685322,Product685322,1,268,5
685323,Product685323,8,469,59
685324,Product685324,20,277,146
685325,Product685325,18,335,20
685326,Product685326,29,288,112
685327,Product685327,7,36,122
685328,Product685328,11,292,18
685329,Product685329,13,493,33
685330,Product685330,28,70,166
685331,Product685331,24,426,114
685332,Product685332,21,411,199
685333,Product685333,20,487,11
685334,Product685334,3,96,53
685335,Product685335,13,200,47
685336,Product685336,14,427,99
685337,Product685337,26,336,89
685338,Product685338,13,97,37
685339,Product685339,13,70,188
685340,Product685340,21,284,166
685341,Product685341,29,194,134
685342,Product685342,3,359,85
685343,Product685343,20,250,40
685344,Product685344,21,152,52
685345,Product685345,10,435,170
685346,Product685346,20,459,75
685347,Product685347,29,330,60
685348,Product685348,14,499,68
685349,Product685349,5,15,100
685350,Product685350,7,130,97
685351,Product685351,29,39,189
685352,Product685352,13,234,123
685353,Product685353,9,41,131
685354,Product685354,5,216,57
685355,Product685355,9,167,161
685356,Product685356,29,300,192
685357,Product685357,11,255,116
685358,Product685358,6,191,117
685359,Product685359,5,134,151
685360,Product685360,11,247,117
685361,Product685361,8,119,150
685362,Product685362,9,422,179
685363,Product685363,20,229,111
685364,Product685364,4,327,187
685365,Product685365,11,474,175
685366,Product685366,16,69,159
685367,Product685367,1,29,44
685368,Product685368,29,376,8
685369,Product685369,22,58,168
685370,Product685370,28,406,108
685371,Product685371,16,211,192
685372,Product685372,24,476,64
685373,Product685373,28,20,76
685374,Product685374,2,305,140
685375,Product685375,25,398,130
685376,Product685376,24,389,118
685377,Product685377,29,366,164
685378,Product685378,7,481,2
685379,Product685379,25,115,3
685380,Product685380,19,246,29
685381,Product685381,18,411,108
685382,Product685382,3,353,168
685383,Product685383,20,183,91
685384,Product685384,14,487,94
685385,Product685385,12,12,183
685386,Product685386,7,72,118
685387,Product685387,22,22,44
685388,Product685388,20,125,190
685389,Product685389,9,432,32
685390,Product685390,7,399,76
685391,Product685391,19,236,119
685392,Product685392,28,378,70
685393,Product685393,18,461,56
685394,Product685394,2,45,182
685395,Product685395,6,67,33
685396,Product685396,8,277,19
685397,Product685397,8,297,151
685398,Product685398,27,375,95
685399,Product685399,7,181,113
685400,Product685400,6,129,10
685401,Product685401,6,13,86
685402,Product685402,28,139,103
685403,Product685403,28,405,109
685404,Product685404,25,160,114
685405,Product685405,9,40,69
685406,Product685406,2,120,31
685407,Product685407,2,9,47
685408,Product685408,23,216,151
685409,Product685409,2,119,103
685410,Product685410,17,291,53
685411,Product685411,10,42,53
685412,Product685412,2,403,173
685413,Product685413,15,408,199
685414,Product685414,9,474,162
685415,Product685415,25,181,90
685416,Product685416,8,500,150
685417,Product685417,22,305,136
685418,Product685418,20,67,104
685419,Product685419,20,200,124
685420,Product685420,4,379,29
685421,Product685421,13,495,72
685422,Product685422,20,177,52
685423,Product685423,15,294,154
685424,Product685424,21,99,96
685425,Product685425,6,59,189
685426,Product685426,21,252,121
685427,Product685427,28,415,170
685428,Product685428,15,328,125
685429,Product685429,26,480,79
685430,Product685430,27,112,19
685431,Product685431,3,203,81
685432,Product685432,4,425,80
685433,Product685433,27,323,190
685434,Product685434,26,205,27
685435,Product685435,29,346,142
685436,Product685436,5,259,71
685437,Product685437,14,410,137
685438,Product685438,21,462,149
685439,Product685439,10,119,162
685440,Product685440,6,123,19
685441,Product685441,17,286,84
685442,Product685442,13,96,65
685443,Product685443,24,494,24
685444,Product685444,2,140,161
685445,Product685445,18,25,87
685446,Product685446,16,352,129
685447,Product685447,16,473,11
685448,Product685448,19,358,9
685449,Product685449,7,126,140
685450,Product685450,14,281,99
685451,Product685451,7,221,122
685452,Product685452,5,180,141
685453,Product685453,11,431,55
685454,Product685454,10,485,121
685455,Product685455,22,334,50
685456,Product685456,15,313,86
685457,Product685457,17,173,118
685458,Product685458,13,144,60
685459,Product685459,7,277,4
685460,Product685460,28,304,10
685461,Product685461,13,253,139
685462,Product685462,9,481,159
685463,Product685463,7,191,184
685464,Product685464,14,460,48
685465,Product685465,12,93,189
685466,Product685466,3,208,160
685467,Product685467,20,423,185
685468,Product685468,15,157,122
685469,Product685469,15,292,18
685470,Product685470,11,199,79
685471,Product685471,2,145,18
685472,Product685472,8,142,69
685473,Product685473,3,225,45
685474,Product685474,4,163,119
685475,Product685475,3,271,12
685476,Product685476,10,117,19
685477,Product685477,10,72,38
685478,Product685478,3,293,7
685479,Product685479,8,425,169
685480,Product685480,19,236,96
685481,Product685481,25,355,32
685482,Product685482,1,386,135
685483,Product685483,25,315,56
685484,Product685484,16,135,113
685485,Product685485,25,362,62
685486,Product685486,21,392,64
685487,Product685487,22,488,71
685488,Product685488,8,378,62
685489,Product685489,17,348,147
685490,Product685490,10,42,49
685491,Product685491,17,161,148
685492,Product685492,14,56,38
685493,Product685493,17,465,79
685494,Product685494,6,156,50
685495,Product685495,24,477,49
685496,Product685496,4,112,54
685497,Product685497,29,476,86
685498,Product685498,23,187,72
685499,Product685499,19,397,153
685500,Product685500,22,387,106
685501,Product685501,22,430,44
685502,Product685502,24,228,81
685503,Product685503,9,474,74
685504,Product685504,13,235,74
685505,Product685505,21,65,133
685506,Product685506,13,368,170
685507,Product685507,20,433,199
685508,Product685508,26,313,127
685509,Product685509,29,71,68
685510,Product685510,20,309,51
685511,Product685511,17,286,55
685512,Product685512,4,372,99
685513,Product685513,17,307,81
685514,Product685514,25,271,64
685515,Product685515,21,15,30
685516,Product685516,23,473,132
685517,Product685517,18,500,181
685518,Product685518,19,140,183
685519,Product685519,5,416,20
685520,Product685520,9,282,192
685521,Product685521,4,108,72
685522,Product685522,26,197,23
685523,Product685523,6,484,82
685524,Product685524,16,375,161
685525,Product685525,20,456,176
685526,Product685526,18,490,195
685527,Product685527,21,497,74
685528,Product685528,7,165,39
685529,Product685529,5,298,29
685530,Product685530,18,327,77
685531,Product685531,3,193,20
685532,Product685532,27,39,186
685533,Product685533,16,81,31
685534,Product685534,5,260,37
685535,Product685535,5,481,171
685536,Product685536,10,43,17
685537,Product685537,4,261,5
685538,Product685538,9,251,79
685539,Product685539,20,355,50
685540,Product685540,1,263,2
685541,Product685541,16,29,72
685542,Product685542,10,47,49
685543,Product685543,7,111,44
685544,Product685544,25,58,59
685545,Product685545,20,65,174
685546,Product685546,3,445,73
685547,Product685547,26,17,198
685548,Product685548,14,28,148
685549,Product685549,5,232,88
685550,Product685550,17,167,36
685551,Product685551,23,14,76
685552,Product685552,16,420,97
685553,Product685553,17,318,61
685554,Product685554,29,479,84
685555,Product685555,28,27,87
685556,Product685556,8,300,103
685557,Product685557,29,133,161
685558,Product685558,7,187,33
685559,Product685559,5,336,19
685560,Product685560,25,491,104
685561,Product685561,15,424,74
685562,Product685562,11,402,109
685563,Product685563,25,247,30
685564,Product685564,11,323,27
685565,Product685565,13,46,48
685566,Product685566,4,283,71
685567,Product685567,3,368,169
685568,Product685568,5,232,172
685569,Product685569,2,32,12
685570,Product685570,22,295,185
685571,Product685571,10,201,171
685572,Product685572,23,73,58
685573,Product685573,12,468,177
685574,Product685574,25,315,80
685575,Product685575,4,151,49
685576,Product685576,28,428,12
685577,Product685577,12,468,42
685578,Product685578,6,217,177
685579,Product685579,24,230,135
685580,Product685580,29,437,193
685581,Product685581,5,244,44
685582,Product685582,15,75,82
685583,Product685583,16,5,116
685584,Product685584,25,447,139
685585,Product685585,14,460,8
685586,Product685586,22,249,2
685587,Product685587,23,98,167
685588,Product685588,28,320,52
685589,Product685589,16,288,171
685590,Product685590,7,77,32
685591,Product685591,12,250,191
685592,Product685592,21,373,121
685593,Product685593,25,367,55
685594,Product685594,1,310,99
685595,Product685595,9,199,122
685596,Product685596,2,381,118
685597,Product685597,19,87,83
685598,Product685598,17,332,81
685599,Product685599,27,350,30
685600,Product685600,3,204,6
685601,Product685601,21,219,129
685602,Product685602,11,172,10
685603,Product685603,14,142,127
685604,Product685604,17,339,87
685605,Product685605,9,67,46
685606,Product685606,20,270,83
685607,Product685607,22,418,110
685608,Product685608,26,388,74
685609,Product685609,5,263,137
685610,Product685610,22,469,60
685611,Product685611,1,347,171
685612,Product685612,11,349,33
685613,Product685613,6,347,36
685614,Product685614,24,292,52
685615,Product685615,13,158,20
685616,Product685616,26,10,26
685617,Product685617,22,362,104
685618,Product685618,13,271,105
685619,Product685619,5,106,181
685620,Product685620,28,78,1
685621,Product685621,6,208,83
685622,Product685622,6,260,42
685623,Product685623,7,118,170
685624,Product685624,29,57,177
685625,Product685625,14,50,112
685626,Product685626,6,207,176
685627,Product685627,6,193,196
685628,Product685628,29,160,133
685629,Product685629,7,250,11
685630,Product685630,15,90,41
685631,Product685631,24,407,72
685632,Product685632,25,416,77
685633,Product685633,9,228,111
685634,Product685634,13,346,38
685635,Product685635,3,232,24
685636,Product685636,25,142,74
685637,Product685637,15,54,158
685638,Product685638,9,376,46
685639,Product685639,28,102,172
685640,Product685640,27,462,18
685641,Product685641,6,304,153
685642,Product685642,1,432,146
685643,Product685643,29,273,82
685644,Product685644,2,306,127
685645,Product685645,29,70,1
685646,Product685646,13,253,38
685647,Product685647,13,379,77
685648,Product685648,3,40,136
685649,Product685649,6,407,101
685650,Product685650,29,424,133
685651,Product685651,12,160,49
685652,Product685652,26,235,117
685653,Product685653,14,67,105
685654,Product685654,3,18,60
685655,Product685655,25,416,87
685656,Product685656,18,432,113
685657,Product685657,19,400,58
685658,Product685658,6,499,149
685659,Product685659,16,316,78
685660,Product685660,3,73,68
685661,Product685661,14,32,141
685662,Product685662,10,6,35
685663,Product685663,25,443,200
685664,Product685664,5,114,5
685665,Product685665,26,379,18
685666,Product685666,21,128,117
685667,Product685667,24,480,23
685668,Product685668,10,165,131
685669,Product685669,4,101,75
685670,Product685670,27,109,96
685671,Product685671,25,45,91
685672,Product685672,3,284,15
685673,Product685673,29,435,162
685674,Product685674,9,133,130
685675,Product685675,9,494,8
685676,Product685676,19,294,99
685677,Product685677,18,5,6
685678,Product685678,25,276,131
685679,Product685679,19,500,85
685680,Product685680,25,21,139
685681,Product685681,13,44,177
685682,Product685682,25,21,11
685683,Product685683,28,476,173
685684,Product685684,22,228,198
685685,Product685685,17,174,177
685686,Product685686,8,180,40
685687,Product685687,19,434,78
685688,Product685688,22,199,8
685689,Product685689,25,462,197
685690,Product685690,25,228,69
685691,Product685691,12,73,95
685692,Product685692,8,138,106
685693,Product685693,25,257,186
685694,Product685694,13,416,77
685695,Product685695,16,382,185
685696,Product685696,20,344,1
685697,Product685697,6,308,106
685698,Product685698,16,275,15
685699,Product685699,29,281,185
685700,Product685700,6,302,121
685701,Product685701,27,451,25
685702,Product685702,21,114,110
685703,Product685703,16,189,92
685704,Product685704,24,39,5
685705,Product685705,19,329,194
685706,Product685706,15,387,8
685707,Product685707,11,82,55
685708,Product685708,10,140,111
685709,Product685709,1,404,38
685710,Product685710,19,75,63
685711,Product685711,8,274,46
685712,Product685712,22,465,75
685713,Product685713,16,158,92
685714,Product685714,1,359,150
685715,Product685715,29,293,53
685716,Product685716,14,45,111
685717,Product685717,23,12,66
685718,Product685718,24,465,19
685719,Product685719,3,293,14
685720,Product685720,26,464,11
685721,Product685721,9,470,200
685722,Product685722,22,297,141
685723,Product685723,2,446,6
685724,Product685724,26,221,130
685725,Product685725,20,12,79
685726,Product685726,11,474,9
685727,Product685727,4,135,98
685728,Product685728,21,158,31
685729,Product685729,7,126,28
685730,Product685730,5,424,96
685731,Product685731,16,305,38
685732,Product685732,27,182,139
685733,Product685733,6,226,161
685734,Product685734,8,407,116
685735,Product685735,2,64,131
685736,Product685736,1,61,112
685737,Product685737,13,328,172
685738,Product685738,28,303,95
685739,Product685739,18,55,89
685740,Product685740,25,161,28
685741,Product685741,24,246,169
685742,Product685742,18,495,69
685743,Product685743,7,131,198
685744,Product685744,18,265,148
685745,Product685745,14,206,187
685746,Product685746,8,328,136
685747,Product685747,28,103,139
685748,Product685748,10,314,189
685749,Product685749,18,350,43
685750,Product685750,3,331,128
685751,Product685751,17,389,109
685752,Product685752,16,266,163
685753,Product685753,25,177,93
685754,Product685754,23,418,93
685755,Product685755,17,438,166
685756,Product685756,4,45,58
685757,Product685757,26,138,147
685758,Product685758,27,131,48
685759,Product685759,23,256,8
685760,Product685760,5,24,76
685761,Product685761,5,199,63
685762,Product685762,1,182,94
685763,Product685763,1,296,26
685764,Product685764,8,157,113
685765,Product685765,19,240,30
685766,Product685766,22,21,69
685767,Product685767,20,122,135
685768,Product685768,3,375,119
685769,Product685769,13,194,54
685770,Product685770,24,18,166
685771,Product685771,5,62,171
685772,Product685772,1,221,81
685773,Product685773,24,4,36
685774,Product685774,24,130,182
685775,Product685775,21,400,194
685776,Product685776,26,444,129
685777,Product685777,6,132,52
685778,Product685778,8,467,83
685779,Product685779,24,6,121
685780,Product685780,20,133,54
685781,Product685781,19,165,81
685782,Product685782,17,81,129
685783,Product685783,22,495,35
685784,Product685784,15,383,157
685785,Product685785,19,156,172
685786,Product685786,18,468,62
685787,Product685787,21,71,85
685788,Product685788,3,49,163
685789,Product685789,26,102,129
685790,Product685790,2,119,50
685791,Product685791,8,414,92
685792,Product685792,1,256,200
685793,Product685793,11,199,46
685794,Product685794,3,58,1
685795,Product685795,2,444,18
685796,Product685796,27,73,10
685797,Product685797,16,152,50
685798,Product685798,3,319,7
685799,Product685799,16,352,133
685800,Product685800,19,413,13
685801,Product685801,11,496,56
685802,Product685802,4,172,32
685803,Product685803,5,48,174
685804,Product685804,2,412,109
685805,Product685805,28,203,8
685806,Product685806,8,125,48
685807,Product685807,22,75,147
685808,Product685808,19,311,30
685809,Product685809,13,282,175
685810,Product685810,10,102,123
685811,Product685811,11,214,43
685812,Product685812,12,60,170
685813,Product685813,28,320,24
685814,Product685814,11,106,48
685815,Product685815,22,428,64
685816,Product685816,29,346,69
685817,Product685817,21,77,184
685818,Product685818,27,497,52
685819,Product685819,24,348,47
685820,Product685820,25,377,181
685821,Product685821,7,97,92
685822,Product685822,12,51,99
685823,Product685823,25,273,22
685824,Product685824,21,319,110
685825,Product685825,7,453,180
685826,Product685826,7,286,169
685827,Product685827,18,337,160
685828,Product685828,26,151,90
685829,Product685829,16,27,108
685830,Product685830,19,372,161
685831,Product685831,4,21,183
685832,Product685832,23,413,182
685833,Product685833,12,254,163
685834,Product685834,1,246,178
685835,Product685835,8,445,144
685836,Product685836,15,130,22
685837,Product685837,28,446,2
685838,Product685838,16,454,123
685839,Product685839,7,63,100
685840,Product685840,3,445,95
685841,Product685841,18,108,105
685842,Product685842,6,489,9
685843,Product685843,24,186,15
685844,Product685844,27,107,152
685845,Product685845,12,415,193
685846,Product685846,8,486,85
685847,Product685847,5,379,196
685848,Product685848,6,168,166
685849,Product685849,5,299,153
685850,Product685850,10,170,119
685851,Product685851,15,451,7
685852,Product685852,14,251,190
685853,Product685853,2,297,59
685854,Product685854,18,306,181
685855,Product685855,15,335,2
685856,Product685856,4,142,181
685857,Product685857,28,12,84
685858,Product685858,24,411,99
685859,Product685859,25,357,199
685860,Product685860,6,296,138
685861,Product685861,4,485,106
685862,Product685862,13,373,166
685863,Product685863,1,390,3
685864,Product685864,17,158,154
685865,Product685865,16,241,115
685866,Product685866,22,91,169
685867,Product685867,13,73,177
685868,Product685868,26,367,7
685869,Product685869,15,60,14
685870,Product685870,29,147,179
685871,Product685871,23,290,165
685872,Product685872,12,57,111
685873,Product685873,5,103,154
685874,Product685874,13,5,196
685875,Product685875,12,113,10
685876,Product685876,16,399,179
685877,Product685877,16,271,17
685878,Product685878,22,190,30
685879,Product685879,10,330,160
685880,Product685880,5,217,38
685881,Product685881,26,141,11
685882,Product685882,13,133,196
685883,Product685883,12,241,164
685884,Product685884,11,168,84
685885,Product685885,4,331,179
685886,Product685886,29,159,5
685887,Product685887,13,388,61
685888,Product685888,1,18,63
685889,Product685889,25,209,10
685890,Product685890,11,431,100
685891,Product685891,17,378,123
685892,Product685892,24,108,168
685893,Product685893,16,80,174
685894,Product685894,16,432,78
685895,Product685895,26,28,90
685896,Product685896,16,438,195
685897,Product685897,22,400,70
685898,Product685898,19,29,2
685899,Product685899,17,104,119
685900,Product685900,18,442,192
685901,Product685901,24,283,76
685902,Product685902,9,259,60
685903,Product685903,6,323,52
685904,Product685904,8,329,41
685905,Product685905,6,296,108
685906,Product685906,25,242,95
685907,Product685907,15,470,20
685908,Product685908,16,323,170
685909,Product685909,5,278,104
685910,Product685910,20,356,124
685911,Product685911,2,469,3
685912,Product685912,1,357,174
685913,Product685913,21,477,74
685914,Product685914,24,33,171
685915,Product685915,24,268,149
685916,Product685916,23,219,122
685917,Product685917,1,65,37
685918,Product685918,18,378,56
685919,Product685919,1,386,157
685920,Product685920,19,251,195
685921,Product685921,18,94,130
685922,Product685922,27,75,5
685923,Product685923,1,50,152
685924,Product685924,11,15,90
685925,Product685925,29,348,170
685926,Product685926,26,90,200
685927,Product685927,26,249,24
685928,Product685928,14,381,161
685929,Product685929,7,304,188
685930,Product685930,22,298,28
685931,Product685931,19,418,14
685932,Product685932,13,62,163
685933,Product685933,27,269,18
685934,Product685934,22,238,167
